food_cd,food_nm,reason
D127-762000000-0001,육회,중복 FOOD_CD
D201-013000000-0001,리소토/리조또_스파이시 씨푸드 리조또,중복 FOOD_CD
D201-013000000-0002,리소토/리조또_치킨 크림 리조또,중복 FOOD_CD
D201-013000000-0003,리소토/리조또_베이컨크림리조또,중복 FOOD_CD
D201-017000000-0001,볶음밥_갈비천왕 치즈 치밥,중복 FOOD_CD
D201-017000000-0002,볶음밥_달걀듬뿍 볶음밥,중복 FOOD_CD
D201-017000000-0003,볶음밥_닭갈비 볶음밥,중복 FOOD_CD
D201-017000000-0004,볶음밥_볼케이노 치즈 치밥,중복 FOOD_CD
D201-017000000-0005,볶음밥_의성마늘 볶음밥,중복 FOOD_CD
D201-017000000-0006,볶음밥_낙지볶음밥,중복 FOOD_CD
D201-017000000-0007,볶음밥_불고기볶음밥,중복 FOOD_CD
D201-017260000-0001,볶음밥_새우볶음밥,중복 FOOD_CD
D201-017630000-0001,볶음밥_목동햄볶음밥,중복 FOOD_CD
D201-028000000-0001,오므라이스_수플레 오믈렛 라이스,중복 FOOD_CD
D201-035000000-0001,주먹밥_까르보나라 구운주먹밥,중복 FOOD_CD
D201-035000000-0002,주먹밥_매콤 로제 구운주먹밥,중복 FOOD_CD
D201-035000000-0003,주먹밥_전주비빔라이스버거,중복 FOOD_CD
D201-035000000-0004,주먹밥_까르보나라 구운주먹밥,중복 FOOD_CD
D201-035000000-0005,주먹밥_매콤 로제 구운주먹밥,중복 FOOD_CD
D201-059200000-0001,김치 볶음밥_치즈오븐김치볶음밥,중복 FOOD_CD
D201-059200000-0002,김치 볶음밥_치즈오븐김치볶음밥,중복 FOOD_CD
D202-074000000-0001,찹쌀떡_요아정 고구마크림 찹쌀떡,중복 FOOD_CD
D202-074000000-0002,찹쌀떡_요아정 딸기요거트크림 찹쌀떡,중복 FOOD_CD
D202-074000000-0003,찹쌀떡_요아정 쑥팥크림 찹쌀떡,중복 FOOD_CD
D202-074000000-0004,찹쌀떡_요아정 카스테라 생크림 찹쌀떡,중복 FOOD_CD
D202-075000000-0001,감자빵_강원도알감자빵 (5개입),중복 FOOD_CD
D202-075000000-0002,감자빵_강원도알감자빵,중복 FOOD_CD
D202-075000000-0003,감자빵_감자쫀득볼,중복 FOOD_CD
D202-075000000-0004,감자빵_못난이 감자크럼볼,중복 FOOD_CD
D202-075000000-0005,감자빵_포슬쫀득 감자빵,중복 FOOD_CD
D202-075000000-0006,감자빵_못난이감자크럼볼,중복 FOOD_CD
D202-075000000-0007,감자빵_진짜감자빵,중복 FOOD_CD
D202-075000000-0008,감자빵_쫀득 감자빵,중복 FOOD_CD
D202-075000000-0009,감자빵_찐찐 감자빵,중복 FOOD_CD
D202-075000000-0010,감자빵_포슬쫀득감자빵,중복 FOOD_CD
D202-076000000-0001,건포도빵_건포도빵 (대),중복 FOOD_CD
D202-076000000-0002,건포도빵_건포도빵 (소),중복 FOOD_CD
D202-076000000-0003,건포도빵_우리쌀건포도브레드,중복 FOOD_CD
D202-077000000-0001,계란빵_쌀계란빵,중복 FOOD_CD
D202-077000000-0002,계란빵_트윈에그 브레드,중복 FOOD_CD
D202-077000000-0003,계란빵_콘치즈 계란빵,중복 FOOD_CD
D202-078000000-0001,기타빵_밤이랑고구마랑,중복 FOOD_CD
D202-078000000-0002,기타빵_별님고구마,중복 FOOD_CD
D202-078000000-0003,기타빵_춘천 감자빵,중복 FOOD_CD
D202-078000000-0005,기타빵_까눌레,중복 FOOD_CD
D202-078000000-0006,기타빵_달콤촉촉 고구마빵,중복 FOOD_CD
D202-078000000-0007,기타빵_롤링넛츠,중복 FOOD_CD
D202-078000000-0008,기타빵_씨앗가득고소함이찰떡,중복 FOOD_CD
D202-078000000-0009,기타빵_얼그레이 까눌레,중복 FOOD_CD
D202-078000000-0010,기타빵_오리지널 까눌레,중복 FOOD_CD
D202-078000000-0011,기타빵_우리쌀 막걸리로 만든 초당옥수수빵,중복 FOOD_CD
D202-078000000-0012,기타빵_카라멜아몬드,중복 FOOD_CD
D202-078000000-0013,기타빵_톡톡쫄깃 옥수수빵,중복 FOOD_CD
D202-078000000-0014,기타빵_고구마스틱,중복 FOOD_CD
D202-078000000-0015,기타빵_달콩찹쌀브레드,중복 FOOD_CD
D202-078000000-0016,기타빵_마늘단짝고구마,중복 FOOD_CD
D202-078000000-0017,기타빵_슈크림치즈스틱,중복 FOOD_CD
D202-078000000-0018,기타빵_스트링치즈스틱,중복 FOOD_CD
D202-078000000-0019,기타빵_씨앗깜파뉴(Half),중복 FOOD_CD
D202-078000000-0020,기타빵_씨앗깜파뉴(대),중복 FOOD_CD
D202-078000000-0021,기타빵_씨앗깜파뉴(소),중복 FOOD_CD
D202-078000000-0022,기타빵_얼그레이까눌레,중복 FOOD_CD
D202-078000000-0023,기타빵_연유버터라우겐,중복 FOOD_CD
D202-078000000-0024,기타빵_오리지널까눌레,중복 FOOD_CD
D202-078000000-0025,기타빵_옥수수범벅,중복 FOOD_CD
D202-078000000-0026,기타빵_잔슨빌스틱,중복 FOOD_CD
D202-078000000-0027,기타빵_제주쑥오메기빵,중복 FOOD_CD
D202-078000000-0028,기타빵_코코넛로쉐(낱개),중복 FOOD_CD
D202-078000000-0029,기타빵_콩팥담뿍브레드,중복 FOOD_CD
D202-078000000-0030,기타빵_콩팥담뿍브레드(Half),중복 FOOD_CD
D202-078000000-0031,기타빵_통밀스틱,중복 FOOD_CD
D202-078000000-0032,기타빵_흑미브래드스틱,중복 FOOD_CD
D202-078000000-0033,기타빵_고구마빵,중복 FOOD_CD
D202-078000000-0034,기타빵_까눌레,중복 FOOD_CD
D202-078000000-0035,기타빵_달달 고구마빵,중복 FOOD_CD
D202-078000000-0036,기타빵_달콤촉촉고구마빵,중복 FOOD_CD
D202-078000000-0037,기타빵_진짜고구마빵,중복 FOOD_CD
D202-078000000-0038,기타빵_쫀득 고구마빵,중복 FOOD_CD
D202-078000000-0039,기타빵_톡톡 초당옥수수빵,중복 FOOD_CD
D202-078000000-0040,기타빵_통통 옥수수빵,중복 FOOD_CD
D202-079000000-0001,깨찰빵_깨찰빵,중복 FOOD_CD
D202-079000000-0003,깨찰빵_씨앗찰빵,중복 FOOD_CD
D202-079000000-0004,깨찰빵_쫀득쫀득한찰깨빵 (2개입),중복 FOOD_CD
D202-079000000-0005,깨찰빵_쫀득쫀득한찰깨빵,중복 FOOD_CD
D202-079000000-0006,깨찰빵_쫀득한모카찰깨빵,중복 FOOD_CD
D202-079000000-0007,깨찰빵_깨찰빵,중복 FOOD_CD
D202-079000000-0008,깨찰빵_우리찹쌀모카찰떡빵,중복 FOOD_CD
D202-079000000-0009,깨찰빵_쫀득고소한 추억의 찰깨빵,중복 FOOD_CD
D202-082000000-0001,도넛_고구마품은 꽈배기,중복 FOOD_CD
D202-082000000-0002,도넛_골드초코 허니비 도넛,중복 FOOD_CD
D202-082000000-0003,도넛_글레이즈드 사워크림 도넛,중복 FOOD_CD
D202-082000000-0004,도넛_글레이즈드 초콜릿 케익 도넛,중복 FOOD_CD
D202-082000000-0005,도넛_글레이즈츄잉스타,중복 FOOD_CD
D202-082000000-0006,도넛_기라델리민트초코링 도넛,중복 FOOD_CD
D202-082000000-0007,도넛_깨찰 도넛,중복 FOOD_CD
D202-082000000-0008,도넛_깨찰 도넛,중복 FOOD_CD
D202-082000000-0009,도넛_뉴욕 치즈케익 도넛,중복 FOOD_CD
D202-082000000-0010,도넛_뉴패스트리 도넛,중복 FOOD_CD
D202-082000000-0011,도넛_다크초코링도넛,중복 FOOD_CD
D202-082000000-0013,도넛_단팥도너츠,중복 FOOD_CD
D202-082000000-0014,도넛_단팥품은 꽈배기,중복 FOOD_CD
D202-082000000-0015,도넛_달콤한 꿀도넛,중복 FOOD_CD
D202-082000000-0016,도넛_달콤한꿀도넛 (3개입),중복 FOOD_CD
D202-082000000-0017,도넛_달콤한꿀도넛 (4개입),중복 FOOD_CD
D202-082000000-0018,도넛_달콤한꿀도넛 (5개입),중복 FOOD_CD
D202-082000000-0019,도넛_달콤한 왕꽈배기,중복 FOOD_CD
D202-082000000-0020,도넛_던킨카페모카롤,중복 FOOD_CD
D202-082000000-0021,도넛_데니쉬 꽈배기,중복 FOOD_CD
D202-082000000-0022,도넛_돌돌말린소시지 도넛,중복 FOOD_CD
D202-082000000-0023,도넛_딸기 와플넛,중복 FOOD_CD
D202-082000000-0024,도넛_딸기 우유크림 듬뿍 도넛,중복 FOOD_CD
D202-082000000-0025,도넛_딸기마카롱 도넛,중복 FOOD_CD
D202-082000000-0026,도넛_딸기츄이스티 도넛,중복 FOOD_CD
D202-082000000-0027,도넛_또르체티 이탈리아 꽈배기과자,중복 FOOD_CD
D202-082000000-0028,도넛_러블리듀얼하트 도넛,중복 FOOD_CD
D202-082000000-0029,도넛_레이디버그 도넛,중복 FOOD_CD
D202-082000000-0031,도넛_루비초코 블라썸 도넛,중복 FOOD_CD
D202-082000000-0032,도넛_못난이찹쌀고구마크림치즈 도넛,중복 FOOD_CD
D202-082000000-0033,도넛_못난이찹쌀깨찰 도넛,중복 FOOD_CD
D202-082000000-0034,도넛_못난이찹쌀 꽈배기,중복 FOOD_CD
D202-082000000-0035,도넛_못난이찹쌀모짜렐라치즈 도넛,중복 FOOD_CD
D202-082000000-0036,도넛_못난이찹쌀유자 도넛,중복 FOOD_CD
D202-082000000-0037,도넛_못난이찹쌀팥 도넛,중복 FOOD_CD
D202-082000000-0038,도넛_미니 오리지널 글레이즈드 도넛,중복 FOOD_CD
D202-082000000-0039,도넛_미니찹쌀도너츠,중복 FOOD_CD
D202-082000000-0040,도넛_미니찹쌀 도넛 (3개입),중복 FOOD_CD
D202-082000000-0041,도넛_미니찹쌀 도넛 (4개입),중복 FOOD_CD
D202-082000000-0042,도넛_미니찹쌀 도넛 (5개입),중복 FOOD_CD
D202-082000000-0043,도넛_미니찹쌀 도넛,중복 FOOD_CD
D202-082000000-0044,도넛_미니찹쌀 도넛,중복 FOOD_CD
D202-082000000-0045,도넛_밀크크림 플라워 도넛,중복 FOOD_CD
D202-082000000-0046,도넛_베리베리크림 도넛,중복 FOOD_CD
D202-082000000-0047,도넛_베이크드 헤이즐넛 쇼콜라넛,중복 FOOD_CD
D202-082000000-0048,도넛_보스톤크림 도넛,중복 FOOD_CD
D202-082000000-0049,도넛_생도넛,중복 FOOD_CD
D202-082000000-0050,도넛_생도넛,중복 FOOD_CD
D202-082000000-0051,도넛_소금우유 도넛,중복 FOOD_CD
D202-082000000-0052,도넛_소보로만난 앙넛,중복 FOOD_CD
D202-082000000-0053,도넛_솔티카라멜바이츠 도넛,중복 FOOD_CD
D202-082000000-0054,도넛_송사부 꽈배기,중복 FOOD_CD
D202-082000000-0055,도넛_슈거코티드 도넛,중복 FOOD_CD
D202-082000000-0056,도넛_스노우링 도넛,중복 FOOD_CD
D202-082000000-0057,도넛_시나몬슈가링 도넛,중복 FOOD_CD
D202-082000000-0058,도넛_아몬드초코링 도넛,중복 FOOD_CD
D202-082000000-0059,도넛_엄마랑장볼때먹던그때그도나쓰,중복 FOOD_CD
D202-082000000-0061,도넛_오리지널 글레이즈드 도넛,중복 FOOD_CD
D202-082000000-0062,도넛_오리지널 바이츠 도넛,중복 FOOD_CD
D202-082000000-0063,도넛_오리지널 우유 크림 필드 도넛,중복 FOOD_CD
D202-082000000-0064,도넛_오리지널 초콜릿 필드 도넛,중복 FOOD_CD
D202-082000000-0065,도넛_옥수수꽈배기 도넛,중복 FOOD_CD
D202-082000000-0066,도넛_옥수수찹쌀 도넛,중복 FOOD_CD
D202-082000000-0067,도넛_올드훼션드먼치킨,중복 FOOD_CD
D202-082000000-0068,도넛_올리브츄이스티 도넛,중복 FOOD_CD
D202-082000000-0069,도넛_왕크림 도넛,중복 FOOD_CD
D202-082000000-0070,도넛_요거트올드훼션드 도넛,중복 FOOD_CD
D202-082000000-0071,도넛_우유크림 듬뿍 도넛,중복 FOOD_CD
D202-082000000-0072,도넛_쫄깃한 왕꽈배기,중복 FOOD_CD
D202-082000000-0073,도넛_쫄깃한찹쌀 도넛,중복 FOOD_CD
D202-082000000-0074,도넛_쫄깃한찹쌀스틱 시나몬,중복 FOOD_CD
D202-082000000-0075,도넛_찹쌀꽈배기도너츠,중복 FOOD_CD
D202-082000000-0076,도넛_찹쌀 꽈배기,중복 FOOD_CD
D202-082000000-0077,도넛_찹쌀도너츠,중복 FOOD_CD
D202-082000000-0078,도넛_찹쌀 도넛,중복 FOOD_CD
D202-082000000-0079,도넛_찹쌀 도넛,중복 FOOD_CD
D202-082000000-0080,도넛_찹쌀페스츄리 도넛,중복 FOOD_CD
D202-082000000-0081,도넛_초코 와플넛 도넛,중복 FOOD_CD
D202-082000000-0082,도넛_초코마카롱 도넛,중복 FOOD_CD
D202-082000000-0083,도넛_초코베리듀얼하트 도넛,중복 FOOD_CD
D202-082000000-0084,도넛_초코홀릭 도넛,중복 FOOD_CD
D202-082000000-0085,도넛_초콜릿 아이스드 글레이즈드 도넛,중복 FOOD_CD
D202-082000000-0086,도넛_카라멜 아이스드 도넛,중복 FOOD_CD
D202-082000000-0087,도넛_카스테라크림 꽈배기,중복 FOOD_CD
D202-082000000-0089,도넛_카카오후로스티드 도넛,중복 FOOD_CD
D202-082000000-0090,도넛_카푸치노츄이스티 도넛,중복 FOOD_CD
D202-082000000-0091,도넛_케익꽈배기 도넛,중복 FOOD_CD
D202-082000000-0092,도넛_켈로그우유 도넛,중복 FOOD_CD
D202-082000000-0093,도넛_쿠키&다크초코링도넛,중복 FOOD_CD
D202-082000000-0094,도넛_쿠키&화이트초코링도넛,중복 FOOD_CD
D202-082000000-0095,도넛_크로넛 글레이즈드 도넛,중복 FOOD_CD
D202-082000000-0096,도넛_크림치즈 찹쌀도넛 (2개입),중복 FOOD_CD
D202-082000000-0097,도넛_크림치즈 찹쌀도넛,중복 FOOD_CD
D202-082000000-0098,도넛_통밀꽈배기,중복 FOOD_CD
D202-082000000-0099,도넛_트위스트 글레이즈드 도넛,중복 FOOD_CD
D202-082000000-0100,도넛_팥도넛,중복 FOOD_CD
D202-082000000-0101,도넛_팥이팅 소보루 도넛,중복 FOOD_CD
D202-082000000-0102,도넛_페이머스 글레이즈드 도넛,중복 FOOD_CD
D202-082000000-0103,도넛_프리미엄 스트로베리 필드 도넛,중복 FOOD_CD
D202-082000000-0104,도넛_해피버스데이 도넛,중복 FOOD_CD
D202-082000000-0105,도넛_허니후리터,중복 FOOD_CD
D202-082000000-0106,도넛_화이트초코링 도넛,중복 FOOD_CD
D202-082000000-0107,도넛_화이트초코츄잉스타 도넛,중복 FOOD_CD
D202-082000000-0108,도넛_흑미찹쌀 도넛,중복 FOOD_CD
D202-082000000-0109,도넛_BEURRE 헤이즐넛&바닐라 도넛,중복 FOOD_CD
D202-082000000-0110,도넛_BEURRE 버터넛,중복 FOOD_CD
D202-082000000-0111,도넛_남해마늘로만든버터갈릭 꽈배기,중복 FOOD_CD
D202-082000000-0112,도넛_단팥 도넛,중복 FOOD_CD
D202-082000000-0114,도넛_더블카라멜 도넛,중복 FOOD_CD
D202-082000000-0115,도넛_동글아기찹쌀 도넛,중복 FOOD_CD
D202-082000000-0116,도넛_디어 마이 러브 도넛,중복 FOOD_CD
D202-082000000-0117,도넛_딸기 도넛,중복 FOOD_CD
D202-082000000-0118,도넛_라즈베리블라썸 도넛,중복 FOOD_CD
D202-082000000-0119,도넛_레드벨벳 먼치킨 도넛,중복 FOOD_CD
D202-082000000-0120,도넛_레몬 도넛,중복 FOOD_CD
D202-082000000-0121,도넛_메이플링 도넛,중복 FOOD_CD
D202-082000000-0122,도넛_바닐라 도넛,중복 FOOD_CD
D202-082000000-0123,도넛_바닐라빈 바이츠 도넛,중복 FOOD_CD
D202-082000000-0124,도넛_바닐라초코볼 도넛,중복 FOOD_CD
D202-082000000-0125,도넛_바바리안 먼치킨 도넛,중복 FOOD_CD
D202-082000000-0126,도넛_바바리안필드 도넛,중복 FOOD_CD
D202-082000000-0127,도넛_바삭64겹 꽈배기,중복 FOOD_CD
D202-082000000-0128,도넛_벨지안초코 도넛,중복 FOOD_CD
D202-082000000-0129,도넛_생크림폭탄 도넛,중복 FOOD_CD
D202-082000000-0130,도넛_생크림폭탄 도넛 (3개입),중복 FOOD_CD
D202-082000000-0131,도넛_스트로베리 먼치킨 도넛,중복 FOOD_CD
D202-082000000-0132,도넛_스트로베리 필드 도넛,중복 FOOD_CD
D202-082000000-0133,도넛_아침햇살 쌀꽈배기 도넛,중복 FOOD_CD
D202-082000000-0134,도넛_앙버터 도넛,중복 FOOD_CD
D202-082000000-0135,도넛_용감한 쿠키 도넛,중복 FOOD_CD
D202-082000000-0136,도넛_우리찹쌀 왕꽈배기,중복 FOOD_CD
D202-082000000-0137,도넛_우유 도넛,중복 FOOD_CD
D202-082000000-0138,도넛_제주말차 우유 도넛,중복 FOOD_CD
D202-082000000-0139,도넛_쫀드칸꽈배기 시나몬슈가,중복 FOOD_CD
D202-082000000-0141,도넛_초당옥수수크림찹쌀 도넛,중복 FOOD_CD
D202-082000000-0142,도넛_초코 도넛,중복 FOOD_CD
D202-082000000-0143,도넛_초코 마카롱 도넛,중복 FOOD_CD
D202-082000000-0144,도넛_초코 우유크림 듬뿍 도넛,중복 FOOD_CD
D202-082000000-0145,도넛_초코크런치 도넛,중복 FOOD_CD
D202-082000000-0146,도넛_추억의 옥수수 꽈배기 도넛,중복 FOOD_CD
D202-082000000-0148,도넛_추억의생도나스 (2개입),중복 FOOD_CD
D202-082000000-0149,도넛_추억의생도나스 (3개입),중복 FOOD_CD
D202-082000000-0150,도넛_츄러스 꽈배기,중복 FOOD_CD
D202-082000000-0151,도넛_카스텔라 꽈배기,중복 FOOD_CD
D202-082000000-0152,도넛_카카오하니딥 도넛,중복 FOOD_CD
D202-082000000-0153,도넛_카카오하니딥먼치킨 도넛,중복 FOOD_CD
D202-082000000-0154,도넛_커스터드 도넛,중복 FOOD_CD
D202-082000000-0156,도넛_쿠키앤크림 도넛,중복 FOOD_CD
D202-082000000-0157,도넛_크리스탈슈가 도넛,중복 FOOD_CD
D202-082000000-0158,도넛_트러플 크림 듬뿍 도넛,중복 FOOD_CD
D202-082000000-0159,도넛_퐁신퐁신우유 도넛,중복 FOOD_CD
D202-082000000-0160,도넛_플라밍고 도넛,중복 FOOD_CD
D202-082000000-0161,도넛_허니 올드훼션드 도넛,중복 FOOD_CD
D202-082000000-0162,도넛_허니찹쌀스틱,중복 FOOD_CD
D202-082000000-0163,도넛_화이트유니버스 도넛,중복 FOOD_CD
D202-082000000-0164,도넛_흑미고구마찹쌀 도넛,중복 FOOD_CD
D202-082000000-0165,도넛_흑임자크림찹쌀 도넛,중복 FOOD_CD
D202-082000000-0166,도넛_가을 밤 필드,중복 FOOD_CD
D202-082000000-0167,도넛_골든 카레 초코 퍼프,중복 FOOD_CD
D202-082000000-0168,도넛_그리핀도르,중복 FOOD_CD
D202-082000000-0169,도넛_글레이즈드 사워크림,중복 FOOD_CD
D202-082000000-0170,도넛_꿀고구마 브륄레 도넛,중복 FOOD_CD
D202-082000000-0171,도넛_꿀고구마 츄이스티,중복 FOOD_CD
D202-082000000-0172,도넛_다크초코츄잉스타,중복 FOOD_CD
D202-082000000-0173,도넛_더쫄깃해진그때그도나쓰(5개입),중복 FOOD_CD
D202-082000000-0174,도넛_던킨 카페모카롤,중복 FOOD_CD
D202-082000000-0175,도넛_돌돌말린소시지도넛,중복 FOOD_CD
D202-082000000-0176,도넛_두바이 스타일 초코,중복 FOOD_CD
D202-082000000-0177,도넛_두바이 스타일 초콜릿 도넛,중복 FOOD_CD
D202-082000000-0178,도넛_딸기 요거트 크림도넛,중복 FOOD_CD
D202-082000000-0179,도넛_딸기 크림 가득 수줍은 스마일,중복 FOOD_CD
D202-082000000-0180,도넛_라이브 글레이즈드,중복 FOOD_CD
D202-082000000-0181,도넛_라즈베리 치즈케이크 퍼프,중복 FOOD_CD
D202-082000000-0182,도넛_래번클로,중복 FOOD_CD
D202-082000000-0183,도넛_레몬 크림도넛,중복 FOOD_CD
D202-082000000-0184,도넛_레몬 크림브륄레 도넛,중복 FOOD_CD
D202-082000000-0185,도넛_레몬 파운드 도넛,중복 FOOD_CD
D202-082000000-0186,도넛_레인보우 원더볼,중복 FOOD_CD
D202-082000000-0187,도넛_로투스 비스코프 도넛,중복 FOOD_CD
D202-082000000-0188,도넛_마이볼,중복 FOOD_CD
D202-082000000-0189,도넛_마쵸 머스태쉬 도넛,중복 FOOD_CD
D202-082000000-0190,도넛_맘모스 듀얼필드,중복 FOOD_CD
D202-082000000-0191,도넛_모카무스 초코퍼프,중복 FOOD_CD
D202-082000000-0192,도넛_미니 오리지널 글레이즈드,중복 FOOD_CD
D202-082000000-0193,도넛_바나나크림도넛(1개입),중복 FOOD_CD
D202-082000000-0194,도넛_바닐라 슈크림도넛,중복 FOOD_CD
D202-082000000-0195,도넛_바바리안 먼치킨,중복 FOOD_CD
D202-082000000-0196,도넛_바바리안 필드,중복 FOOD_CD
D202-082000000-0197,도넛_바질 에그베네딕트,중복 FOOD_CD
D202-082000000-0198,도넛_밤티라미수 퍼프,중복 FOOD_CD
D202-082000000-0199,도넛_베리머치 퍼프,중복 FOOD_CD
D202-082000000-0200,도넛_보스톤 크림,중복 FOOD_CD
D202-082000000-0201,도넛_서울우유 크림도넛,중복 FOOD_CD
D202-082000000-0202,도넛_소금 우유도넛,중복 FOOD_CD
D202-082000000-0203,도넛_솔티드 쿠키도우 도넛,중복 FOOD_CD
D202-082000000-0204,도넛_솔티연유 퍼프,중복 FOOD_CD
D202-082000000-0205,도넛_슈거글레이즈도넛,중복 FOOD_CD
D202-082000000-0206,도넛_슈거코티드,중복 FOOD_CD
D202-082000000-0207,도넛_슈크림브륄레,중복 FOOD_CD
D202-082000000-0208,도넛_슈크림카스테라,중복 FOOD_CD
D202-082000000-0209,도넛_스노우 원더볼,중복 FOOD_CD
D202-082000000-0210,도넛_스리라차 에그베네딕트,중복 FOOD_CD
D202-082000000-0211,도넛_스트라이크,중복 FOOD_CD
D202-082000000-0212,도넛_스트로베리 먼치킨,중복 FOOD_CD
D202-082000000-0213,도넛_슬리데린,중복 FOOD_CD
D202-082000000-0214,도넛_시나몬 츄로넛,중복 FOOD_CD
